ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13366507,JH149833,02/12/2024 04:06:00 PM,016XX W 63RD ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,0714,007,16,67,08A,1166640,1862931,2024,02/20/2024 03:41:53 PM,41.779448848,-87.664625788,"(41.779448848, -87.664625788)"
13366976,JH150230,02/12/2024 04:08:00 PM,039XX W PALMER ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,2525,025,35,22,06,1149782,1914331,2024,02/20/2024 03:41:53 PM,41.920840018,-87.72509506,"(41.920840018, -87.72509506)"
13366456,JH149852,02/12/2024 04:10:00 PM,048XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1634,016,45,15,06,1143312,1926152,2024,02/20/2024 03:41:53 PM,41.953401434,-87.748571238,"(41.953401434, -87.748571238)"
13366515,JH149825,02/12/2024 04:12:00 PM,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,true,false,0111,001,34,32,26,1176352,1900927,2024,02/20/2024 03:41:53 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
13371880,JH149853,02/12/2024 04:16:00 PM,043XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1114,011,28,26,08B,1147402,1900140,2024,02/20/2024 03:41:53 PM,41.881944411,-87.73420392,"(41.881944411, -87.73420392)"
13366591,JH149863,02/12/2024 04:19:00 PM,021XX S TRUMBULL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,true,true,1024,010,24,30,14,1153750,1889542,2024,02/20/2024 03:41:53 PM,41.85273836,-87.711176035,"(41.85273836, -87.711176035)"
13366692,JH149890,02/12/2024 04:24:00 PM,023XX W WARREN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,ALLEY,false,true,1223,012,27,28,08A,1160868,1900296,2024,02/20/2024 03:41:53 PM,41.882103874,-87.684752469,"(41.882103874, -87.684752469)"
13366486,JH149905,02/12/2024 04:25:00 PM,060XX S SAWYER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0823,008,14,66,06,1155757,1864410,2024,02/20/2024 03:41:53 PM,41.783732752,-87.704484749,"(41.783732752, -87.704484749)"
13366607,JH149941,02/12/2024 04:27:00 PM,031XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1031,010,22,30,08B,1151537,1883552,2024,02/20/2024 03:41:53 PM,41.836344763,-87.719455645,"(41.836344763, -87.719455645)"
13366948,JH150132,02/12/2024 04:30:00 PM,063XX S CARPENTER ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0724,007,16,68,03,1170401,1862818,2024,02/20/2024 03:41:53 PM,41.779057677,-87.650840827,"(41.779057677, -87.650840827)"
13366610,JH149908,02/12/2024 04:30:00 PM,045XX S CALUMET AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,false,0215,002,3,38,26,1179193,1875008,2024,02/20/2024 03:41:53 PM,41.812312158,-87.618236995,"(41.812312158, -87.618236995)"
13366569,JH149916,02/12/2024 04:30:00 PM,015XX N PULASKI RD,0460,BATTERY,SIMPLE,HOTEL / MOTEL,false,false,2534,025,26,23,08B,1149438,1909871,2024,02/20/2024 03:41:53 PM,41.908608043,-87.726474952,"(41.908608043, -87.726474952)"
13370638,JH154483,02/12/2024 04:30:00 PM,042XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0214,002,4,36,07,1183639,1876961,2024,02/20/2024 03:41:53 PM,41.817568654,-87.601868322,"(41.817568654, -87.601868322)"
13366526,JH149938,02/12/2024 04:30:00 PM,001XX N LOREL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1523,015,37,25,07,1140693,1900466,2024,02/20/2024 03:41:53 PM,41.882964879,-87.758831584,"(41.882964879, -87.758831584)"
13366616,JH150029,02/12/2024 04:32:00 PM,070XX S CHAPPEL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,0331,003,5,43,04A,1191094,1858758,2024,02/20/2024 03:41:53 PM,41.767441006,-87.575110601,"(41.767441006, -87.575110601)"
13366660,JH150099,02/12/2024 04:33:00 PM,010XX W ROSCOE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1924,019,44,6,08B,1168593,1922747,2024,02/20/2024 03:41:53 PM,41.943547015,-87.655735112,"(41.943547015, -87.655735112)"
13368951,JH152462,02/12/2024 04:38:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,34,32,06,1176352,1900918,2024,02/20/2024 03:41:53 PM,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
13367539,JH150981,02/12/2024 04:40:00 PM,077XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0621,006,17,71,14,1172644,1853474,2024,02/20/2024 03:41:53 PM,41.753367468,-87.642892778,"(41.753367468, -87.642892778)"
13368704,JH152506,02/12/2024 04:45:00 PM,014XX W LEXINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1231,012,34,28,07,1166807,1896845,2024,02/20/2024 03:41:53 PM,41.872508822,-87.663043512,"(41.872508822, -87.663043512)"
13367548,JH149962,02/12/2024 04:45:00 PM,067XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0724,007,16,68,08A,1169811,1860170,2024,02/20/2024 03:41:53 PM,41.771804071,-87.653080609,"(41.771804071, -87.653080609)"
13366609,JH149932,02/12/2024 04:45:00 PM,015XX N KINGSBURY ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,1822,018,27,8,08A,1169505,1910252,2024,02/20/2024 03:41:53 PM,41.909240284,-87.65274758,"(41.909240284, -87.65274758)"
13366549,JH149891,02/12/2024 04:46:00 PM,010XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,2023,020,48,77,06,1168579,1934716,2024,02/20/2024 03:41:53 PM,41.976390675,-87.655438546,"(41.976390675, -87.655438546)"
13367861,JH150961,02/12/2024 04:47:00 PM,0000X E GRAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOTEL / MOTEL,false,false,1834,018,42,8,11,1176752,1903915,2024,02/20/2024 03:41:53 PM,41.891690385,-87.626317482,"(41.891690385, -87.626317482)"
13366919,JH150055,02/12/2024 04:55:00 PM,031XX W MADISON ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,true,false,1124,011,28,27,07,1155538,1899852,2024,02/20/2024 03:41:53 PM,41.880994362,-87.704336216,"(41.880994362, -87.704336216)"
13366836,JH149993,02/12/2024 04:56:00 PM,031XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1124,011,28,27,07,1155538,1899852,2024,02/20/2024 03:41:53 PM,41.880994362,-87.704336216,"(41.880994362, -87.704336216)"
13366697,JH149925,02/12/2024 04:59:00 PM,040XX W BELMONT AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1731,017,30,16,08B,1148999,1920975,2024,02/20/2024 03:41:53 PM,41.939086945,-87.727799589,"(41.939086945, -87.727799589)"
13368158,JH150292,02/12/2024 05:00:00 PM,011XX S HAMILTON AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",GOVERNMENT BUILDING / PROPERTY,false,false,1225,012,27,28,08B,1162121,1895023,2024,02/20/2024 03:41:53 PM,41.867608211,-87.680298775,"(41.867608211, -87.680298775)"
13368473,JH152130,02/12/2024 05:00:00 PM,053XX S MEADE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0811,008,23,56,11,1136608,1868619,2024,02/20/2024 03:41:53 PM,41.795645855,-87.774592875,"(41.795645855, -87.774592875)"
13366889,JH149952,02/12/2024 05:00:00 PM,102XX S ST LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),false,false,0511,005,9,49,07,1182060,1836879,2024,02/20/2024 03:41:53 PM,41.707616297,-87.608898746,"(41.707616297, -87.608898746)"
13367076,JH150485,02/12/2024 05:00:00 PM,053XX S LAWNDALE AVE,0810,THEFT,OVER $500,STREET,false,false,0822,008,23,62,06,1152611,1869052,2024,02/20/2024 03:41:53 PM,41.796533653,-87.715897012,"(41.796533653, -87.715897012)"
13367839,JH150562,02/12/2024 05:00:00 PM,012XX W COLUMBIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2432,024,49,1,11,1166702,1944950,2024,02/20/2024 03:41:53 PM,42.004513571,-87.662046007,"(42.004513571, -87.662046007)"
13367062,JH150441,02/12/2024 05:00:00 PM,121XX S HARVARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0523,005,9,53,07,1176140,1824507,2024,02/20/2024 03:41:53 PM,41.673800297,-87.630947246,"(41.673800297, -87.630947246)"
13374298,JH158921,02/12/2024 05:00:00 PM,001XX W 35TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,false,false,0915,009,11,34,11,1175739,1881773,2024,02/22/2024 03:40:45 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
13375606,JH160459,02/12/2024 05:00:00 PM,088XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,006,6,44,07,1178259,1846338,2024,02/23/2024 03:41:07 PM,41.733659935,-87.622532016,"(41.733659935, -87.622532016)"
13377696,JH162783,02/12/2024 05:00:00 PM,029XX N WHIPPLE ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1411,014,35,21,06,1155533,1919440,2024,02/25/2024 03:40:41 PM,41.934745632,-87.70382672,"(41.934745632, -87.70382672)"
13366652,JH149912,02/12/2024 05:01:00 PM,071XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0735,007,17,67,08B,1164261,1857234,2024,02/20/2024 03:41:53 PM,41.763865944,-87.673507735,"(41.763865944, -87.673507735)"
13366601,JH149921,02/12/2024 05:03:00 PM,075XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,0612,006,17,71,06,1166987,1854622,2024,02/20/2024 03:41:53 PM,41.756640447,-87.663590843,"(41.756640447, -87.663590843)"
13366614,JH149958,02/12/2024 05:04:00 PM,0000X W 72ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0731,007,6,69,15,1177024,1857261,2024,02/20/2024 03:41:53 PM,41.763661855,-87.626727796,"(41.763661855, -87.626727796)"
13366532,JH149940,02/12/2024 05:05:00 PM,004XX E 111TH ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,true,false,0531,005,9,49,26,1181013,1831450,2024,02/20/2024 03:41:53 PM,41.692742497,-87.612899161,"(41.692742497, -87.612899161)"
13366641,JH150066,02/12/2024 05:05:00 PM,045XX N WESTERN AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1911,019,47,4,24,1159556,1929981,2024,02/20/2024 03:41:53 PM,41.963588745,-87.688750772,"(41.963588745, -87.688750772)"
13367665,JH151289,02/12/2024 05:14:00 PM,012XX W 14TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1233,012,28,28,06,1168147,1893536,2024,02/20/2024 03:41:53 PM,41.863399839,-87.658219341,"(41.863399839, -87.658219341)"
13366511,JH149899,02/12/2024 05:15:00 PM,009XX W WRIGHTWOOD AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1935,019,43,7,06,1169757,1917470,2024,02/20/2024 03:41:53 PM,41.929041364,-87.651611069,"(41.929041364, -87.651611069)"
13366597,JH149926,02/12/2024 05:18:00 PM,001XX W LAKE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA STATION,false,false,0122,001,42,32,18,1175301,1901735,2024,02/20/2024 03:41:53 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
13382503,JH168711,02/12/2024 05:20:00 PM,054XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,2023,020,48,77,11,1168655,1936367,2024,03/01/2024 03:41:18 PM,41.980919411,-87.655110993,"(41.980919411, -87.655110993)"
13366594,JH149951,02/12/2024 05:26:00 PM,064XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0823,008,15,66,08A,1157156,1861855,2024,02/20/2024 03:41:53 PM,41.77669327,-87.699424525,"(41.77669327, -87.699424525)"
13367102,JH150527,02/12/2024 05:30:00 PM,005XX W OAKDALE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1934,019,44,6,07,1172102,1919858,2024,02/20/2024 03:41:53 PM,41.935542649,-87.642923332,"(41.935542649, -87.642923332)"
13367068,JH150427,02/12/2024 05:30:00 PM,122XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,005,21,53,14,1173539,1823617,2024,02/20/2024 03:41:53 PM,41.671415777,-87.640493353,"(41.671415777, -87.640493353)"
13367512,JH151045,02/12/2024 05:30:00 PM,025XX S DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1024,010,22,30,07,1153110,1886876,2024,02/20/2024 03:41:53 PM,41.845435237,-87.713595667,"(41.845435237, -87.713595667)"
13371064,JH154699,02/12/2024 05:30:00 PM,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,001,34,32,06,1176389,1900278,2024,02/20/2024 03:41:53 PM,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
13366666,JH149987,02/12/2024 05:30:00 PM,048XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2024,020,46,3,08A,1168761,1932314,2024,02/20/2024 03:41:53 PM,41.969795565,-87.65483922,"(41.969795565, -87.65483922)"
13367515,JH149989,02/12/2024 05:30:00 PM,005XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1834,018,42,8,06,1177348,1903717,2024,02/20/2024 03:41:53 PM,41.891133566,-87.624134682,"(41.891133566, -87.624134682)"
13367834,JH150477,02/12/2024 05:35:00 PM,034XX N PARIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1631,016,38,17,11,1121142,1921758,2024,02/20/2024 03:41:53 PM,41.941729915,-87.830166696,"(41.941729915, -87.830166696)"
13366852,JH149988,02/12/2024 05:35:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1232,012,34,28,06,1168933,1898798,2024,02/20/2024 03:41:53 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)"
13366627,JH149971,02/12/2024 05:41:00 PM,010XX N LECLAIRE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,1531,015,37,25,04A,1142172,1906378,2024,02/20/2024 03:41:53 PM,41.899160817,-87.753253792,"(41.899160817, -87.753253792)"
13366779,JH150002,02/12/2024 05:42:00 PM,078XX S MARQUETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0421,004,7,43,14,1195683,1853466,2024,02/20/2024 03:41:53 PM,41.752807137,-87.558465012,"(41.752807137, -87.558465012)"
13368907,JH151700,02/12/2024 05:43:00 PM,027XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1935,019,43,7,06,1171615,1918633,2024,02/20/2024 03:41:53 PM,41.932191946,-87.64474923,"(41.932191946, -87.64474923)"
13367874,JH151319,02/12/2024 05:45:00 PM,035XX N LONG AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1634,016,30,15,07,1139737,1922928,2024,02/20/2024 03:41:53 PM,41.944620653,-87.76179246,"(41.944620653, -87.76179246)"
13367173,JH150615,02/12/2024 05:45:00 PM,044XX S HOMAN AVE,0810,THEFT,OVER $500,STREET,false,false,0821,008,12,58,06,1154435,1874885,2024,02/20/2024 03:41:53 PM,41.812504069,-87.709052808,"(41.812504069, -87.709052808)"
13366623,JH150024,02/12/2024 05:49:00 PM,011XX S WHIPPLE ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1134,011,28,29,03,1156203,1894862,2024,02/20/2024 03:41:53 PM,41.867287894,-87.702029138,"(41.867287894, -87.702029138)"
13367290,JH150785,02/12/2024 05:50:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,1834,018,42,8,06,1177327,1904307,2024,02/20/2024 03:41:53 PM,41.892753031,-87.624193896,"(41.892753031, -87.624193896)"
13366579,JH149994,02/12/2024 05:55:00 PM,067XX N HERMITAGE AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,2432,024,49,1,08B,1163458,1944750,2024,02/20/2024 03:41:53 PM,42.00403394,-87.673986404,"(42.00403394, -87.673986404)"
13366683,JH150074,02/12/2024 05:55:00 PM,116XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0524,005,21,53,06,1173062,1828091,2024,02/20/2024 03:41:53 PM,41.683703673,-87.642107794,"(41.683703673, -87.642107794)"
13366630,JH150009,02/12/2024 05:57:00 PM,026XX N MOODY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2512,025,36,19,08B,1134955,1916887,2024,02/20/2024 03:41:53 PM,41.928129634,-87.779512826,"(41.928129634, -87.779512826)"
13366765,JH149981,02/12/2024 05:58:00 PM,006XX N FRANKLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1831,018,42,8,15,1174210,1904652,2024,02/20/2024 03:41:53 PM,41.893769852,-87.635630985,"(41.893769852, -87.635630985)"
13375411,JH160218,02/12/2024 05:58:00 PM,008XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,false,false,1833,018,2,8,14,1177338,1906181,2024,02/23/2024 03:41:07 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
13366888,JH150173,02/12/2024 06:00:00 PM,109XX S MACKINAW AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0432,004,10,52,06,1200210,1832974,2024,02/20/2024 03:41:53 PM,41.696462406,-87.542565603,"(41.696462406, -87.542565603)"
13367709,JH151330,02/12/2024 06:00:00 PM,088XX S EGGLESTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,71,14,1174845,1846334,2024,02/20/2024 03:41:53 PM,41.733725648,-87.635039289,"(41.733725648, -87.635039289)"
13367986,JH151418,02/12/2024 06:00:00 PM,008XX W GRACE ST,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,false,false,1923,019,46,6,06,1169938,1925541,2024,02/20/2024 03:41:53 PM,41.951184576,-87.650709782,"(41.951184576, -87.650709782)"
13367416,JH150712,02/12/2024 06:00:00 PM,081XX W BALMORAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1614,016,41,10,26,1120930,1934992,2024,02/20/2024 03:41:53 PM,41.978049035,-87.830660569,"(41.978049035, -87.830660569)"
13366657,JH150109,02/12/2024 06:00:00 PM,032XX W 61ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0823,008,14,66,14,1155642,1863990,2024,02/20/2024 03:41:53 PM,41.782582518,-87.704917638,"(41.782582518, -87.704917638)"
13367822,JH150672,02/12/2024 06:00:00 PM,018XX N HALSTED ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1813,018,43,7,06,1170681,1912197,2024,02/20/2024 03:41:53 PM,41.914551783,-87.648370454,"(41.914551783, -87.648370454)"
13367849,JH150676,02/12/2024 06:00:00 PM,018XX N HALSTED ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1813,018,43,7,11,1170681,1912197,2024,02/20/2024 03:41:53 PM,41.914551783,-87.648370454,"(41.914551783, -87.648370454)"
13366689,JH150030,02/12/2024 06:00:00 PM,002XX W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0513,005,9,49,14,1176623,1831330,2024,02/20/2024 03:41:53 PM,41.692512832,-87.628975253,"(41.692512832, -87.628975253)"
13388226,JH175119,02/12/2024 06:01:00 PM,049XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,false,false,1634,016,45,15,06,,,2024,03/05/2024 03:41:00 PM,,,
13366769,JH150097,02/12/2024 06:06:00 PM,062XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0313,003,20,42,14,1181638,1863871,2024,02/20/2024 03:41:53 PM,41.78169509,-87.609612773,"(41.78169509, -87.609612773)"
13366761,JH150089,02/12/2024 06:07:00 PM,004XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0113,001,4,32,14,1176443,1898180,2024,02/20/2024 03:41:53 PM,41.875960208,-87.627625487,"(41.875960208, -87.627625487)"
13371057,JH154859,02/12/2024 06:08:00 PM,015XX N SHEFFIELD AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1822,018,27,8,06,1169405,1910555,2024,02/20/2024 03:41:53 PM,41.91007391,-87.653106106,"(41.91007391, -87.653106106)"
13366758,JH150012,02/12/2024 06:09:00 PM,015XX W 113TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2234,022,21,75,14,1168061,1829429,2024,02/20/2024 03:41:53 PM,41.687484021,-87.66037656,"(41.687484021, -87.66037656)"
13366612,JH150015,02/12/2024 06:10:00 PM,034XX W MONROE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,1123,011,28,27,18,1153538,1899323,2024,02/20/2024 03:41:53 PM,41.879582719,-87.711694188,"(41.879582719, -87.711694188)"
13366584,JH150028,02/12/2024 06:11:00 PM,012XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1423,014,26,24,08A,1154799,1908230,2024,02/20/2024 03:41:53 PM,41.903999225,-87.706825159,"(41.903999225, -87.706825159)"
13366768,JH150048,02/12/2024 06:18:00 PM,012XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1011,010,24,29,14,1151903,1894190,2024,02/20/2024 03:41:53 PM,41.865529539,-87.717832854,"(41.865529539, -87.717832854)"
13366656,JH150013,02/12/2024 06:19:00 PM,027XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,false,true,2521,025,31,19,08B,1143911,1918008,2024,02/20/2024 03:41:53 PM,41.931042314,-87.746574166,"(41.931042314, -87.746574166)"
13366694,JH150107,02/12/2024 06:20:00 PM,026XX W BALMORAL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2011,020,40,4,05,1157676,1935763,2024,02/20/2024 03:41:53 PM,41.979493452,-87.695504655,"(41.979493452, -87.695504655)"
13366617,JH150038,02/12/2024 06:20:00 PM,001XX W 87TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,DEPARTMENT STORE,false,true,0622,006,21,44,26,1176740,1847273,2024,02/20/2024 03:41:53 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
13366905,JH150025,02/12/2024 06:20:00 PM,093XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,true,0633,006,8,49,07,1181544,1843193,2024,02/20/2024 03:41:53 PM,41.724954603,-87.61059424,"(41.724954603, -87.61059424)"
13366741,JH150027,02/12/2024 06:25:00 PM,115XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2234,022,21,75,14,1167438,1828213,2024,02/20/2024 03:41:53 PM,41.684160442,-87.66269195,"(41.684160442, -87.66269195)"
13366642,JH150034,02/12/2024 06:25:00 PM,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1822,018,27,8,06,1172111,1908362,2024,02/20/2024 03:41:53 PM,41.903996883,-87.643230238,"(41.903996883, -87.643230238)"
13366634,JH150036,02/12/2024 06:30:00 PM,080XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,0621,006,6,71,06,1172699,1851563,2024,02/20/2024 03:41:53 PM,41.748122228,-87.642747434,"(41.748122228, -87.642747434)"
13367057,JH150447,02/12/2024 06:30:00 PM,031XX W 55TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0824,008,14,63,07,1156451,1867991,2024,02/20/2024 03:41:53 PM,41.793545571,-87.701843839,"(41.793545571, -87.701843839)"
13367722,JH151328,02/12/2024 06:30:00 PM,004XX E 32ND ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,0211,002,4,35,04B,1179519,1883862,2024,02/20/2024 03:41:53 PM,41.836600771,-87.61677038,"(41.836600771, -87.61677038)"
13366698,JH150100,02/12/2024 06:30:00 PM,023XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1223,012,27,28,08B,1160706,1900624,2024,02/20/2024 03:41:53 PM,41.883007293,-87.685338238,"(41.883007293, -87.685338238)"
13366673,JH150044,02/12/2024 06:30:00 PM,012XX N LARRABEE ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1822,018,27,8,26,1172111,1908362,2024,02/28/2024 03:40:28 PM,41.903996883,-87.643230238,"(41.903996883, -87.643230238)"
13367036,JH150371,02/12/2024 06:30:00 PM,123XX S AVENUE O,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0433,004,10,55,07,1201185,1823425,2024,02/20/2024 03:41:53 PM,41.670234415,-87.539318057,"(41.670234415, -87.539318057)"
13366778,JH150064,02/12/2024 06:32:00 PM,015XX N HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1424,014,1,24,08B,1162115,1910432,2024,02/20/2024 03:41:53 PM,41.909891911,-87.679890022,"(41.909891911, -87.679890022)"
13366835,JH150043,02/12/2024 06:36:00 PM,053XX N LOVEJOY AVE,1020,ARSON,BY FIRE,ALLEY,false,false,1622,016,45,11,09,1137677,1935347,2024,02/25/2024 03:41:23 PM,41.978736992,-87.769063676,"(41.978736992, -87.769063676)"
13366699,JH150056,02/12/2024 06:41:00 PM,068XX S RIDGELAND AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0332,003,5,43,08B,1189045,1860032,2024,02/20/2024 03:41:53 PM,41.770986288,-87.582580182,"(41.770986288, -87.582580182)"
